enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
4G-LTE,Verizon,9.9,567,566,4,YEP
4G-LTE,Verizon,10,130,130,4,BAD
4G-LTE,Verizon,10.1,1564,1564,4,YEP
4G-LTE,Verizon,10.2,1297,1297,4,YEP
4G-LTE,Verizon,10.3,1241,1241,4,YEP
4G-LTE,Verizon,10.4,1100,1100,4,YEP
4G-LTE,Verizon,10.5,1028,1029,4,YEP
4G-LTE,Verizon,10.6,914,914,4,YEP
4G-LTE,Verizon,10.7,839,840,4,YEP
4G-LTE,Verizon,10.8,702,701,4,YEP
4G-LTE,Verizon,10.9,625,625,4,YEP
4G-LTE,Verizon,11,512,513,4,YEP
4G-LTE,Verizon,11.1,427,427,4,YEP
4G-LTE,Verizon,11.2,313,313,4,YEP
4G-LTE,Verizon,11.3,1507,1507,4,YEP
4G-LTE,Verizon,11.4,1639,1639,4,YEP
4G-LTE,Verizon,11.5,1081,1080,4,YEP
4G-LTE,Verizon,11.6,1180,1180,4,YEP
4G-LTE,Verizon,11.7,1118,1118,4,YEP
4G-LTE,Verizon,11.8,991,990,4,YEP
4G-LTE,Verizon,11.9,911,910,4,YEP
4G-LTE,Verizon,12,798,797,4,YEP
4G-LTE,Verizon,12.1,722,722,4,YEP
4G-LTE,Verizon,12.2,588,587,4,YEP
4G-LTE,Verizon,12.3,480,480,4,YEP
4G-LTE,Verizon,12.4,406,406,4,YEP
4G-LTE,Verizon,12.5,1566,1566,4,YEP
4G-LTE,Verizon,12.6,1500,1500,4,YEP
4G-LTE,Verizon,12.7,1380,1380,4,YEP
4G-LTE,Verizon,12.8,1280,1280,4,YEP
4G-LTE,Verizon,12.9,1180,1180,4,YEP
4G-LTE,Verizon,13,1080,1080,4,YEP
4G-LTE,Verizon,13.1,979,980,4,YEP
4G-LTE,Verizon,13.2,859,860,4,YEP
4G-LTE,Verizon,13.3,795,796,4,YEP
4G-LTE,Verizon,13.4,681,681,4,YEP
4G-LTE,Verizon,13.5,571,572,4,YEP
4G-LTE,Verizon,13.6,491,491,4,YEP
4G-LTE,Verizon,13.7,374,374,4,YEP
4G-LTE,Verizon,13.8,1566,1566,4,YEP
4G-LTE,Verizon,13.9,1460,1460,4,YEP
4G-LTE,Verizon,14,1356,1356,4,YEP
4G-LTE,Verizon,14.1,1254,1254,4,YEP
4G-LTE,Verizon,14.2,1161,1162,4,YEP
4G-LTE,Verizon,14.3,1053,1052,4,YEP
4G-LTE,Verizon,14.4,976,976,4,YEP
4G-LTE,Verizon,14.5,857,857,4,YEP
4G-LTE,Verizon,14.6,743,743,4,YEP
4G-LTE,Verizon,14.7,660,660,4,YEP
4G-LTE,Verizon,14.8,569,569,4,YEP
4G-LTE,Verizon,14.9,479,479,4,YEP
4G-LTE,Verizon,15,352,352,4,YEP
4G-LTE,Verizon,15.1,1540,1540,4,YEP
4G-LTE,Verizon,15.2,1420,1420,4,YEP
4G-LTE,Verizon,15.3,1340,1340,4,YEP
4G-LTE,Verizon,15.4,1259,1260,4,YEP
4G-LTE,Verizon,15.5,1136,1137,4,YEP
4G-LTE,Verizon,15.6,1022,1023,4,YEP
4G-LTE,Verizon,15.7,947,948,4,YEP
4G-LTE,Verizon,15.8,832,832,4,YEP
4G-LTE,Verizon,15.9,759,760,4,YEP
4G-LTE,Verizon,16,649,649,4,YEP
4G-LTE,Verizon,16.1,510,511,4,YEP
4G-LTE,Verizon,16.2,440,440,4,YEP
4G-LTE,Verizon,16.3,355,356,4,YEP
4G-LTE,Verizon,16.4,1504,1504,4,YEP
4G-LTE,Verizon,16.5,1438,1438,4,YEP
4G-LTE,Verizon,16.6,1321,1321,4,YEP
4G-LTE,Verizon,16.7,1221,1221,4,YEP
4G-LTE,Verizon,16.8,1120,1120,4,YEP
4G-LTE,Verizon,16.9,1020,1020,4,YEP
4G-LTE,Verizon,17,920,920,4,YEP
4G-LTE,Verizon,17.1,820,820,4,YEP
4G-LTE,Verizon,17.2,720,720,4,YEP
4G-LTE,Verizon,17.3,629,629,4,YEP
4G-LTE,Verizon,17.4,500,500,4,YEP
4G-LTE,Verizon,17.5,431,431,4,YEP
4G-LTE,Verizon,17.6,1600,1600,4,YEP
4G-LTE,Verizon,17.7,1498,1498,4,YEP
4G-LTE,Verizon,17.8,1390,1391,4,YEP
4G-LTE,Verizon,17.9,1311,1311,4,YEP
4G-LTE,Verizon,18,1199,1200,4,YEP
4G-LTE,Verizon,18.1,1080,1080,4,YEP
4G-LTE,Verizon,18.2,1005,1005,4,YEP
4G-LTE,Verizon,18.3,904,904,4,YEP
4G-LTE,Verizon,18.4,791,791,4,YEP
4G-LTE,Verizon,18.5,719,720,4,YEP
4G-LTE,Verizon,18.6,600,600,4,YEP
4G-LTE,Verizon,18.7,508,508,4,YEP
4G-LTE,Verizon,18.8,372,372,4,YEP
4G-LTE,Verizon,18.9,1589,1589,4,YEP
4G-LTE,Verizon,19,1491,1491,4,YEP
4G-LTE,Verizon,19.1,1380,1380,4,YEP
4G-LTE,Verizon,19.2,1260,1260,4,YEP
4G-LTE,Verizon,19.3,1205,1205,4,YEP
4G-LTE,Verizon,19.4,1069,1069,4,YEP
4G-LTE,Verizon,19.5,986,986,4,YEP
4G-LTE,Verizon,19.6,868,868,4,YEP
4G-LTE,Verizon,19.7,792,792,4,YEP
4G-LTE,Verizon,19.8,668,668,4,YEP
4G-LTE,Verizon,19.9,592,592,4,YEP
4G-LTE,Verizon,0,65,65,4,YEP
4G-LTE,Verizon,0.1,75,75,4,YEP
4G-LTE,Verizon,0.2,55,55,4,YEP
4G-LTE,Verizon,0.3,110,110,4,YEP
4G-LTE,Verizon,0.4,280,280,4,YEP
4G-LTE,Verizon,0.5,140,140,4,YEP
4G-LTE,Verizon,0.6,360,360,4,YEP
4G-LTE,Verizon,0.7,235,235,4,YEP
4G-LTE,Verizon,0.8,185,185,4,YEP
4G-LTE,Verizon,0.9,380,379,4,YEP
4G-LTE,Verizon,1,280,280,4,YEP
4G-LTE,Verizon,1.1,180,180,4,YEP
4G-LTE,Verizon,1.2,80,80,4,YEP
4G-LTE,Verizon,1.3,300,300,4,YEP
4G-LTE,Verizon,1.4,200,200,4,YEP
4G-LTE,Verizon,1.5,100,100,4,YEP
4G-LTE,Verizon,1.6,320,320,4,YEP
4G-LTE,Verizon,1.7,220,220,4,YEP
4G-LTE,Verizon,1.8,120,120,4,YEP
4G-LTE,Verizon,1.9,355,355,4,YEP
4G-LTE,Verizon,2,225,225,4,YEP
4G-LTE,Verizon,2.1,155,155,4,YEP
4G-LTE,Verizon,2.2,335,335,4,YEP
4G-LTE,Verizon,2.3,260,260,4,YEP
4G-LTE,Verizon,2.4,185,185,4,YEP
4G-LTE,Verizon,2.5,365,365,4,YEP
4G-LTE,Verizon,2.6,280,279,4,YEP
4G-LTE,Verizon,2.7,170,170,4,YEP
4G-LTE,Verizon,2.8,90,90,4,YEP
4G-LTE,Verizon,2.9,315,315,4,YEP
4G-LTE,Verizon,3,185,185,4,YEP
4G-LTE,Verizon,3.1,115,115,4,YEP
4G-LTE,Verizon,3.2,320,320,4,YEP
4G-LTE,Verizon,3.3,220,220,4,YEP
4G-LTE,Verizon,3.4,120,120,4,YEP
4G-LTE,Verizon,3.5,340,340,4,YEP
4G-LTE,Verizon,3.6,215,215,4,YEP
4G-LTE,Verizon,3.7,150,150,4,YEP
4G-LTE,Verizon,3.8,80,80,4,YEP
4G-LTE,Verizon,3.9,80,80,4,YEP
4G-LTE,Verizon,4,300,300,4,YEP
4G-LTE,Verizon,4.1,395,394,4,YEP
4G-LTE,Verizon,4.2,265,265,4,YEP
4G-LTE,Verizon,4.3,170,170,4,YEP
4G-LTE,Verizon,4.4,80,80,4,YEP
4G-LTE,Verizon,4.5,325,325,4,YEP
4G-LTE,Verizon,4.6,208,208,4,YEP
4G-LTE,Verizon,4.7,92,92,4,YEP
4G-LTE,Verizon,4.8,328,328,4,YEP
4G-LTE,Verizon,4.9,187,187,4,YEP
4G-LTE,Verizon,5,145,144,4,YEP
4G-LTE,Verizon,5.1,325,325,4,YEP
4G-LTE,Verizon,5.2,255,254,4,YEP
4G-LTE,Verizon,5.3,100,100,4,YEP
4G-LTE,Verizon,5.4,400,400,4,YEP
4G-LTE,Verizon,5.5,235,234,4,YEP
4G-LTE,Verizon,5.6,170,170,4,YEP
4G-LTE,Verizon,5.7,380,380,4,YEP
4G-LTE,Verizon,5.8,280,279,4,YEP
4G-LTE,Verizon,5.9,180,179,4,YEP
4G-LTE,Verizon,6,70,69,4,YEP
4G-LTE,Verizon,6.1,300,299,4,YEP
4G-LTE,Verizon,6.2,200,199,4,YEP
4G-LTE,Verizon,6.3,100,100,4,YEP
4G-LTE,Verizon,6.4,320,319,4,YEP
4G-LTE,Verizon,6.5,220,220,4,YEP
4G-LTE,Verizon,6.6,120,120,4,YEP
4G-LTE,Verizon,6.7,350,349,4,YEP
4G-LTE,Verizon,6.8,240,240,4,YEP
4G-LTE,Verizon,6.9,140,139,4,YEP
4G-LTE,Verizon,7,360,359,4,YEP
4G-LTE,Verizon,7.1,250,249,4,YEP
4G-LTE,Verizon,7.2,160,159,4,YEP
4G-LTE,Verizon,7.3,380,379,4,YEP
4G-LTE,Verizon,7.4,290,289,4,YEP
4G-LTE,Verizon,7.5,178,177,4,YEP
4G-LTE,Verizon,7.6,98,97,4,YEP
4G-LTE,Verizon,7.7,74,75,4,YEP
4G-LTE,Verizon,7.8,88,87,4,YEP
4G-LTE,Verizon,7.9,102,102,4,YEP
4G-LTE,Verizon,8,320,319,4,YEP
4G-LTE,Verizon,8.1,235,234,4,YEP
4G-LTE,Verizon,8.2,105,104,4,YEP
4G-LTE,Verizon,8.3,330,330,4,YEP
4G-LTE,Verizon,8.4,250,249,4,YEP
4G-LTE,Verizon,8.5,130,129,4,YEP
4G-LTE,Verizon,8.6,360,360,4,YEP
4G-LTE,Verizon,8.7,260,259,4,YEP
4G-LTE,Verizon,8.8,160,160,4,YEP
4G-LTE,Verizon,8.9,380,380,4,YEP
4G-LTE,Verizon,9,290,290,4,YEP
4G-LTE,Verizon,9.1,195,194,4,YEP
4G-LTE,Verizon,9.2,385,384,4,YEP
4G-LTE,Verizon,9.3,300,300,4,YEP
4G-LTE,Verizon,9.4,190,190,4,YEP
4G-LTE,Verizon,9.5,100,100,4,YEP
4G-LTE,Verizon,9.6,330,330,4,YEP
4G-LTE,Verizon,9.7,235,235,4,YEP
4G-LTE,Verizon,9.8,95,95,4,YEP
4G-LTE,Verizon,9.9,570,570,4,YEP
4G-LTE,Verizon,10,350,350,4,YEP
4G-LTE,Verizon,10.1,1080,1080,4,YEP
4G-LTE,Verizon,10.2,1330,1330,4,YEP
4G-LTE,Verizon,10.3,1207,1207,4,YEP
4G-LTE,Verizon,10.4,1120,1120,4,YEP
4G-LTE,Verizon,10.5,1028,1028,4,YEP
4G-LTE,Verizon,10.6,920,920,4,YEP
4G-LTE,Verizon,10.7,829,829,4,YEP
4G-LTE,Verizon,10.8,711,711,4,YEP
4G-LTE,Verizon,10.9,629,629,4,YEP
4G-LTE,Verizon,11,509,509,4,YEP
4G-LTE,Verizon,11.1,421,422,4,YEP
4G-LTE,Verizon,11.2,328,328,4,YEP
4G-LTE,Verizon,11.3,1523,1523,4,YEP
4G-LTE,Verizon,11.4,1368,1369,4,YEP
4G-LTE,Verizon,11.5,1300,1300,4,YEP
4G-LTE,Verizon,11.6,1219,1220,4,YEP
4G-LTE,Verizon,11.7,1088,1089,4,YEP
4G-LTE,Verizon,11.8,990,991,4,YEP
4G-LTE,Verizon,11.9,916,916,4,YEP
4G-LTE,Verizon,12,811,812,4,YEP
4G-LTE,Verizon,12.1,691,692,4,YEP
4G-LTE,Verizon,12.2,580,580,4,YEP
4G-LTE,Verizon,12.3,519,520,4,YEP
4G-LTE,Verizon,12.4,399,400,4,YEP
4G-LTE,Verizon,12.5,1559,1560,4,YEP
4G-LTE,Verizon,12.6,1499,1500,4,YEP
4G-LTE,Verizon,12.7,1359,1360,4,YEP
4G-LTE,Verizon,12.8,1279,1280,4,YEP
4G-LTE,Verizon,12.9,1180,1180,4,YEP
4G-LTE,Verizon,13,1088,1088,4,YEP
4G-LTE,Verizon,13.1,989,990,4,YEP
4G-LTE,Verizon,13.2,881,882,4,YEP
4G-LTE,Verizon,13.3,774,775,4,YEP
4G-LTE,Verizon,13.4,682,682,4,YEP
4G-LTE,Verizon,13.5,583,583,4,YEP
4G-LTE,Verizon,13.6,480,480,4,YEP
4G-LTE,Verizon,13.7,360,360,4,YEP
4G-LTE,Verizon,13.8,300,300,4,YEP
4G-LTE,Verizon,13.9,1460,1460,4,YEP
4G-LTE,Verizon,14,1368,1368,4,YEP
4G-LTE,Verizon,14.1,1251,1251,4,YEP
4G-LTE,Verizon,14.2,1141,1141,4,YEP
4G-LTE,Verizon,14.3,1067,1067,4,YEP
4G-LTE,Verizon,14.4,973,973,4,YEP
4G-LTE,Verizon,14.5,845,845,4,YEP
4G-LTE,Verizon,14.6,771,770,4,YEP
4G-LTE,Verizon,14.7,644,644,4,YEP
4G-LTE,Verizon,14.8,580,579,4,YEP
4G-LTE,Verizon,14.9,449,448,4,YEP
4G-LTE,Verizon,15,379,379,4,YEP
4G-LTE,Verizon,15.1,1540,1540,4,YEP
4G-LTE,Verizon,15.2,1423,1423,4,YEP
4G-LTE,Verizon,15.3,1349,1349,4,BAD
4G-LTE,Verizon,15.4,1240,1239,4,YEP
4G-LTE,Verizon,15.5,1127,1127,4,YEP
4G-LTE,Verizon,15.6,1053,1052,4,YEP
4G-LTE,Verizon,15.7,937,937,4,YEP
4G-LTE,Verizon,15.8,829,828,4,YEP
4G-LTE,Verizon,15.9,753,753,4,YEP
4G-LTE,Verizon,16,623,623,4,YEP
4G-LTE,Verizon,16.1,554,554,4,YEP
4G-LTE,Verizon,16.2,443,443,4,YEP
4G-LTE,Verizon,16.3,340,340,4,YEP
4G-LTE,Verizon,16.4,1509,1509,4,YEP
4G-LTE,Verizon,16.5,1428,1427,4,YEP
4G-LTE,Verizon,16.6,1312,1311,4,YEP
4G-LTE,Verizon,16.7,1231,1230,4,YEP
4G-LTE,Verizon,16.8,1120,1119,4,YEP
4G-LTE,Verizon,16.9,1009,1009,4,YEP
4G-LTE,Verizon,17,917,917,4,YEP
4G-LTE,Verizon,17.1,834,834,4,YEP
4G-LTE,Verizon,17.2,719,720,4,YEP
4G-LTE,Verizon,17.3,629,629,4,YEP
4G-LTE,Verizon,17.4,491,491,4,YEP
4G-LTE,Verizon,17.5,439,440,4,YEP
4G-LTE,Verizon,17.6,1599,1600,4,YEP
4G-LTE,Verizon,17.7,1480,1480,4,YEP
4G-LTE,Verizon,17.8,1399,1400,4,YEP
4G-LTE,Verizon,17.9,1320,1320,4,YEP
4G-LTE,Verizon,18,1213,1213,4,YEP
4G-LTE,Verizon,18.1,1066,1067,4,YEP
4G-LTE,Verizon,18.2,1010,1010,4,YEP
4G-LTE,Verizon,18.3,904,904,4,YEP
4G-LTE,Verizon,18.4,806,806,4,YEP
4G-LTE,Verizon,18.5,708,707,4,YEP
4G-LTE,Verizon,18.6,592,592,4,YEP
4G-LTE,Verizon,18.7,494,493,4,YEP
4G-LTE,Verizon,18.8,403,402,4,YEP
4G-LTE,Verizon,18.9,1583,1582,4,YEP
4G-LTE,Verizon,19,1480,1479,4,YEP
4G-LTE,Verizon,19.1,1368,1367,4,YEP
4G-LTE,Verizon,19.2,1283,1282,4,DIS
4G-LTE,Verizon,19.3,1181,1180,4,YEP
4G-LTE,Verizon,19.4,1076,1075,4,YEP
4G-LTE,Verizon,19.5,1001,1000,4,YEP
4G-LTE,Verizon,19.6,871,871,4,YEP
4G-LTE,Verizon,19.7,767,766,4,YEP
4G-LTE,Verizon,19.8,693,692,4,YEP
4G-LTE,Verizon,19.9,580,579,4,YEP
4G-LTE,Verizon,0,64,64,4,YEP
4G-LTE,Verizon,0.1,76,75,4,YEP
4G-LTE,Verizon,0.2,54,54,4,YEP
4G-LTE,Verizon,0.3,90,89,4,YEP
4G-LTE,Verizon,0.4,340,340,4,YEP
4G-LTE,Verizon,0.5,140,140,4,YEP
4G-LTE,Verizon,0.6,336,335,4,YEP
4G-LTE,Verizon,0.7,284,284,4,YEP
4G-LTE,Verizon,0.8,150,149,4,YEP
4G-LTE,Verizon,0.9,370,370,4,YEP
4G-LTE,Verizon,1,290,289,4,YEP
4G-LTE,Verizon,1.1,170,170,4,YEP
4G-LTE,Verizon,1.2,90,90,4,YEP
4G-LTE,Verizon,1.3,300,300,4,YEP
4G-LTE,Verizon,1.4,200,200,4,YEP
4G-LTE,Verizon,1.5,100,99,4,YEP
4G-LTE,Verizon,1.6,320,319,4,YEP
4G-LTE,Verizon,1.7,230,229,4,YEP
4G-LTE,Verizon,1.8,110,110,4,YEP
4G-LTE,Verizon,1.9,70,70,4,YEP
4G-LTE,Verizon,2,176,176,4,YEP
4G-LTE,Verizon,2.1,154,153,4,YEP
4G-LTE,Verizon,2.2,350,350,4,YEP
4G-LTE,Verizon,2.3,260,259,4,YEP
4G-LTE,Verizon,2.4,160,159,4,YEP
4G-LTE,Verizon,2.5,80,80,4,YEP
4G-LTE,Verizon,2.6,268,267,4,YEP
4G-LTE,Verizon,2.7,172,171,4,YEP
4G-LTE,Verizon,2.8,80,80,4,YEP
4G-LTE,Verizon,2.9,300,299,4,YEP
4G-LTE,Verizon,3,200,200,4,YEP
4G-LTE,Verizon,3.1,110,110,4,YEP
4G-LTE,Verizon,3.2,330,329,4,YEP
4G-LTE,Verizon,3.3,220,220,4,YEP
4G-LTE,Verizon,3.4,120,120,4,YEP
4G-LTE,Verizon,3.5,330,330,4,YEP
4G-LTE,Verizon,3.6,240,239,4,YEP
4G-LTE,Verizon,3.7,140,140,4,YEP
4G-LTE,Verizon,3.8,80,79,4,YEP
4G-LTE,Verizon,3.9,86,86,4,YEP
4G-LTE,Verizon,4,304,304,4,YEP
4G-LTE,Verizon,4.1,360,359,4,YEP
4G-LTE,Verizon,4.2,290,289,4,YEP
4G-LTE,Verizon,4.3,180,180,4,YEP
4G-LTE,Verizon,4.4,80,80,4,YEP
4G-LTE,Verizon,4.5,300,299,4,YEP
4G-LTE,Verizon,4.6,200,199,4,YEP
4G-LTE,Verizon,4.7,108,107,4,YEP
4G-LTE,Verizon,4.8,338,337,4,YEP
4G-LTE,Verizon,4.9,184,183,4,YEP
4G-LTE,Verizon,5,117,117,4,YEP
4G-LTE,Verizon,5.1,343,342,4,YEP
4G-LTE,Verizon,5.2,250,249,4,YEP
4G-LTE,Verizon,5.3,130,129,4,YEP
4G-LTE,Verizon,5.4,370,370,4,YEP
4G-LTE,Verizon,5.5,268,267,4,YEP
4G-LTE,Verizon,5.6,142,141,4,YEP
4G-LTE,Verizon,5.7,80,80,4,YEP
4G-LTE,Verizon,5.8,80,79,4,YEP
4G-LTE,Verizon,5.9,370,369,4,YEP
4G-LTE,Verizon,6,90,90,4,YEP
4G-LTE,Verizon,6.1,290,290,4,YEP
4G-LTE,Verizon,6.2,200,200,4,YEP
4G-LTE,Verizon,6.3,100,100,4,YEP
4G-LTE,Verizon,6.4,310,310,4,YEP
4G-LTE,Verizon,6.5,220,220,4,YEP
4G-LTE,Verizon,6.6,120,119,4,YEP
4G-LTE,Verizon,6.7,360,360,4,YEP
4G-LTE,Verizon,6.8,230,229,4,YEP
4G-LTE,Verizon,6.9,140,140,4,YEP
4G-LTE,Verizon,7,360,360,4,YEP
4G-LTE,Verizon,7.1,270,270,4,YEP
4G-LTE,Verizon,7.2,160,159,4,YEP
4G-LTE,Verizon,7.3,360,359,4,YEP
4G-LTE,Verizon,7.4,280,279,4,YEP
4G-LTE,Verizon,7.5,180,179,4,YEP
4G-LTE,Verizon,7.6,90,90,4,YEP
4G-LTE,Verizon,7.7,70,70,4,YEP
4G-LTE,Verizon,7.8,70,70,4,YEP
4G-LTE,Verizon,7.9,140,139,4,YEP
4G-LTE,Verizon,8,320,320,4,YEP
4G-LTE,Verizon,8.1,230,230,4,YEP
4G-LTE,Verizon,8.2,110,110,4,YEP
4G-LTE,Verizon,8.3,330,329,4,YEP
4G-LTE,Verizon,8.4,250,250,4,YEP
4G-LTE,Verizon,8.5,130,129,4,YEP
4G-LTE,Verizon,8.6,370,371,4,YEP
4G-LTE,Verizon,8.7,250,249,4,YEP
4G-LTE,Verizon,8.8,170,170,4,YEP
4G-LTE,Verizon,8.9,380,380,4,YEP
4G-LTE,Verizon,9,270,270,4,YEP
4G-LTE,Verizon,9.1,200,199,4,YEP
4G-LTE,Verizon,9.2,70,70,4,YEP
4G-LTE,Verizon,9.3,309,308,4,YEP
4G-LTE,Verizon,9.4,191,190,4,YEP
4G-LTE,Verizon,9.5,100,100,4,YEP
4G-LTE,Verizon,9.6,320,320,4,YEP
4G-LTE,Verizon,9.7,230,230,4,YEP
4G-LTE,Verizon,9.8,110,110,4,YEP
4G-LTE,Verizon,9.9,508,507,4,YEP
4G-LTE,Verizon,10,492,492,4,YEP
4G-LTE,Verizon,10.1,960,960,4,YEP
4G-LTE,Verizon,10.2,1334,1333,4,YEP
4G-LTE,Verizon,10.3,1205,1204,4,YEP
4G-LTE,Verizon,10.4,1127,1126,4,YEP
4G-LTE,Verizon,10.5,1028,1027,4,YEP
4G-LTE,Verizon,10.6,921,920,4,YEP
4G-LTE,Verizon,10.7,811,810,4,YEP
4G-LTE,Verizon,10.8,727,726,4,YEP
4G-LTE,Verizon,10.9,633,632,4,YEP
4G-LTE,Verizon,11,500,499,4,YEP
4G-LTE,Verizon,11.1,411,411,4,YEP
4G-LTE,Verizon,11.2,329,328,4,YEP
4G-LTE,Verizon,11.3,1520,1520,4,YEP
4G-LTE,Verizon,11.4,1399,1398,4,YEP
4G-LTE,Verizon,11.5,1301,1300,4,YEP
4G-LTE,Verizon,11.6,1180,1179,4,YEP
4G-LTE,Verizon,11.7,1120,1119,4,YEP
4G-LTE,Verizon,11.8,985,984,4,YEP
4G-LTE,Verizon,11.9,902,902,4,YEP
4G-LTE,Verizon,12,807,806,4,YEP
4G-LTE,Verizon,12.1,706,705,4,YEP
4G-LTE,Verizon,12.2,600,600,4,YEP
4G-LTE,Verizon,12.3,487,486,4,YEP
4G-LTE,Verizon,12.4,413,412,4,YEP
4G-LTE,Verizon,12.5,1580,1579,4,YEP
4G-LTE,Verizon,12.6,1479,1479,4,YEP
4G-LTE,Verizon,12.7,1381,1380,4,YEP
4G-LTE,Verizon,12.8,1280,1280,4,YEP
4G-LTE,Verizon,12.9,1172,1172,4,YEP
4G-LTE,Verizon,13,1088,1088,4,YEP
4G-LTE,Verizon,13.1,967,967,4,YEP
4G-LTE,Verizon,13.2,878,877,4,YEP
4G-LTE,Verizon,13.3,786,785,4,YEP
4G-LTE,Verizon,13.4,671,671,4,YEP
4G-LTE,Verizon,13.5,578,577,4,YEP
4G-LTE,Verizon,13.6,509,509,4,YEP
4G-LTE,Verizon,13.7,371,371,4,YEP
4G-LTE,Verizon,13.8,1545,1545,4,YEP
4G-LTE,Verizon,13.9,1475,1475,4,YEP
4G-LTE,Verizon,14,1360,1360,4,YEP
4G-LTE,Verizon,14.1,1260,1259,4,YEP
4G-LTE,Verizon,14.2,1140,1140,4,YEP
4G-LTE,Verizon,14.3,1060,1060,4,YEP
4G-LTE,Verizon,14.4,969,969,4,YEP
4G-LTE,Verizon,14.5,878,878,4,YEP
4G-LTE,Verizon,14.6,761,761,4,YEP
4G-LTE,Verizon,14.7,653,653,4,YEP
4G-LTE,Verizon,14.8,559,559,4,YEP
4G-LTE,Verizon,14.9,460,460,4,YEP
4G-LTE,Verizon,15,340,340,4,YEP
4G-LTE,Verizon,15.1,1560,1560,4,YEP
4G-LTE,Verizon,15.2,1440,1440,4,YEP
4G-LTE,Verizon,15.3,1320,1320,4,YEP
4G-LTE,Verizon,15.4,1260,1260,4,YEP
4G-LTE,Verizon,15.5,1120,1120,4,YEP
4G-LTE,Verizon,15.6,1068,1068,4,YEP
4G-LTE,Verizon,15.7,932,932,4,YEP
4G-LTE,Verizon,15.8,820,820,4,YEP
4G-LTE,Verizon,15.9,754,754,4,YEP
4G-LTE,Verizon,16,646,646,4,YEP
4G-LTE,Verizon,16.1,540,540,4,YEP
4G-LTE,Verizon,16.2,428,428,4,YEP
4G-LTE,Verizon,16.3,332,332,4,YEP
4G-LTE,Verizon,16.4,1528,1527,4,YEP
4G-LTE,Verizon,16.5,1432,1432,4,YEP
4G-LTE,Verizon,16.6,1320,1320,4,YEP
4G-LTE,Verizon,16.7,1240,1239,4,YEP
4G-LTE,Verizon,16.8,1082,1081,4,YEP
4G-LTE,Verizon,16.9,1038,1037,4,YEP
4G-LTE,Verizon,17,900,899,4,YEP
4G-LTE,Verizon,17.1,838,838,4,YEP
4G-LTE,Verizon,17.2,702,701,4,YEP
4G-LTE,Verizon,17.3,640,640,4,YEP
4G-LTE,Verizon,17.4,520,520,4,YEP
4G-LTE,Verizon,17.5,416,416,4,YEP
4G-LTE,Verizon,17.6,1623,1624,4,YEP
4G-LTE,Verizon,17.7,1472,1472,4,YEP
4G-LTE,Verizon,17.8,1407,1408,4,YEP
4G-LTE,Verizon,17.9,1299,1300,4,YEP
4G-LTE,Verizon,18,1196,1197,4,YEP
4G-LTE,Verizon,18.1,1082,1083,4,YEP
4G-LTE,Verizon,18.2,1059,1060,4,YEP
4G-LTE,Verizon,18.3,860,860,4,YEP
4G-LTE,Verizon,18.4,779,780,4,YEP
4G-LTE,Verizon,18.5,699,700,4,YEP
4G-LTE,Verizon,18.6,620,620,4,YEP
4G-LTE,Verizon,18.7,495,496,4,YEP
4G-LTE,Verizon,18.8,403,404,4,YEP
4G-LTE,Verizon,18.9,1579,1580,4,YEP
4G-LTE,Verizon,19,1480,1480,4,YEP
4G-LTE,Verizon,19.1,1366,1366,4,YEP
4G-LTE,Verizon,19.2,1284,1284,4,YEP
4G-LTE,Verizon,19.3,1190,1189,4,YEP
4G-LTE,Verizon,19.4,1060,1060,4,YEP
